chunk_id,article_id,title,date,thematic_category,chunk_index,section_path,primary_topic,topics,methodology_concepts,broad_observation_dimensions,exclusive_evidence_methods,non_ws_chars,overlap_non_ws_chars,prev_chunk_id,next_chunk_id,article_md,content_sha256
154-s004,154,新冠疫情常态化如何影响经济运行——微观机理、数值估计与政策应对,2020-06-14,财政、疫情及宏观应对,4,正文,疫情冲击与宏观应对,疫情冲击与宏观应对;研究方法与证据;消费收入与就业,国际与历史对标,国内国际与资本流动,自然实验与制度冲击;横断面梯度,1001,206,154-s003,154-s005,02_markdown_articles/154_2020-06-14_新冠疫情常态化如何影响经济运行——微观机理、数值估计与政策应对.md,4ebf9a02169362bc1af084840846fe7cb79bf4e897f3a42eb370bec9c1944792
154-s005,154,新冠疫情常态化如何影响经济运行——微观机理、数值估计与政策应对,2020-06-14,财政、疫情及宏观应对,5,正文,疫情冲击与宏观应对,疫情冲击与宏观应对;研究方法与证据;消费收入与就业,国际与历史对标,国内国际与资本流动,自然实验与制度冲击;横断面梯度,931,215,154-s004,154-s006,02_markdown_articles/154_2020-06-14_新冠疫情常态化如何影响经济运行——微观机理、数值估计与政策应对.md,f960560ca881be80ace68f1b047efd15aa93f88b6b3b5e2964ef8be6b2a56700
154-s006,154,新冠疫情常态化如何影响经济运行——微观机理、数值估计与政策应对,2020-06-14,财政、疫情及宏观应对,6,结论,疫情冲击与宏观应对,疫情冲击与宏观应对;研究方法与证据;消费收入与就业,国际与历史对标,国内国际与资本流动,自然实验与制度冲击;横断面梯度,301,214,154-s005,154-s007,02_markdown_articles/154_2020-06-14_新冠疫情常态化如何影响经济运行——微观机理、数值估计与政策应对.md,f1401d78a077412de3fc90832fbd2fefc524992a01607c11049546d616c04500
154-s007,154,新冠疫情常态化如何影响经济运行——微观机理、数值估计与政策应对,2020-06-14,财政、疫情及宏观应对,7,结论,疫情冲击与宏观应对,疫情冲击与宏观应对;研究方法与证据;消费收入与就业,国际与历史对标,国内国际与资本流动,自然实验与制度冲击;横断面梯度,290,209,154-s006,,02_markdown_articles/154_2020-06-14_新冠疫情常态化如何影响经济运行——微观机理、数值估计与政策应对.md,66af2c398250442e773af0d21568345bbd947d9901f0ff60956d33aa621e2eef
155-s001,155,变局之中开新局,2020-07-01,财政、疫情及宏观应对,1,内容提要,疫情冲击与宏观应对,疫情冲击与宏观应对;产能库存与工业周期;股票与资本市场;房地产与城市化;消费收入与就业;产业升级与制造业;贸易与全球经济;通胀与价格,国际与历史对标;总量—结构拆分,收入年龄与家庭分组;国内国际与资本流动;所有制与企业类型,自然实验与制度冲击;横断面梯度;时序与领先滞后,412,0,,155-s002,02_markdown_articles/155_2020-07-01_变局之中开新局.md,92ef646620b0d0491c15b8c21f9fd360e890857ec787a6b1e9327b935873793c
155-s002,155,变局之中开新局,2020-07-01,财政、疫情及宏观应对,2,内容提要,疫情冲击与宏观应对,疫情冲击与宏观应对;产能库存与工业周期;股票与资本市场;房地产与城市化;消费收入与就业;产业升级与制造业;贸易与全球经济;通胀与价格,国际与历史对标;总量—结构拆分,收入年龄与家庭分组;国内国际与资本流动;所有制与企业类型,自然实验与制度冲击;横断面梯度;时序与领先滞后,312,211,155-s001,155-s003,02_markdown_articles/155_2020-07-01_变局之中开新局.md,7ca8c03a6f3f7172e87d2c198e5f32f3d503299bd529b73dab65d12cbebdef40
155-s003,155,变局之中开新局,2020-07-01,财政、疫情及宏观应对,3,一、经济快速恢复的动能明显放缓,疫情冲击与宏观应对,疫情冲击与宏观应对;产能库存与工业周期;股票与资本市场;房地产与城市化;消费收入与就业;产业升级与制造业;贸易与全球经济;通胀与价格,国际与历史对标;总量—结构拆分,收入年龄与家庭分组;国内国际与资本流动;所有制与企业类型,自然实验与制度冲击;横断面梯度;时序与领先滞后,960,198,155-s002,155-s004,02_markdown_articles/155_2020-07-01_变局之中开新局.md,0d40142f07b84548360dc1e2301a741dea608555bf9b197d5b00023464018c10
155-s004,155,变局之中开新局,2020-07-01,财政、疫情及宏观应对,4,一、经济快速恢复的动能明显放缓,疫情冲击与宏观应对,疫情冲击与宏观应对;产能库存与工业周期;股票与资本市场;房地产与城市化;消费收入与就业;产业升级与制造业;贸易与全球经济;通胀与价格,国际与历史对标;总量—结构拆分,收入年龄与家庭分组;国内国际与资本流动;所有制与企业类型,自然实验与制度冲击;横断面梯度;时序与领先滞后,977,206,155-s003,155-s005,02_markdown_articles/155_2020-07-01_变局之中开新局.md,73df3cede1e2072bf83c8567b0baa55cced99af71fc5f01318a92f62afaa960b
155-s005,155,变局之中开新局,2020-07-01,财政、疫情及宏观应对,5,一、经济快速恢复的动能明显放缓,疫情冲击与宏观应对,疫情冲击与宏观应对;产能库存与工业周期;股票与资本市场;房地产与城市化;消费收入与就业;产业升级与制造业;贸易与全球经济;通胀与价格,国际与历史对标;总量—结构拆分,收入年龄与家庭分组;国内国际与资本流动;所有制与企业类型,自然实验与制度冲击;横断面梯度;时序与领先滞后,735,216,155-s004,155-s006,02_markdown_articles/155_2020-07-01_变局之中开新局.md,1ee8ce44d9499e2acdb845de8f505358a04f4651ec08a971de7bb120d0210e59
155-s006,155,变局之中开新局,2020-07-01,财政、疫情及宏观应对,6,1、商务社交和办公的线上化,疫情冲击与宏观应对,疫情冲击与宏观应对;产能库存与工业周期;股票与资本市场;房地产与城市化;消费收入与就业;产业升级与制造业;贸易与全球经济;通胀与价格,国际与历史对标;总量—结构拆分,收入年龄与家庭分组;国内国际与资本流动;所有制与企业类型,自然实验与制度冲击;横断面梯度;时序与领先滞后,964,206,155-s005,155-s007,02_markdown_articles/155_2020-07-01_变局之中开新局.md,2a5453563664209eba5ba34a37fd93999a1516a9087b1aec1cbc7c1e6118bcf8
155-s007,155,变局之中开新局,2020-07-01,财政、疫情及宏观应对,7,1、商务社交和办公的线上化,疫情冲击与宏观应对,疫情冲击与宏观应对;产能库存与工业周期;股票与资本市场;房地产与城市化;消费收入与就业;产业升级与制造业;贸易与全球经济;通胀与价格,国际与历史对标;总量—结构拆分,收入年龄与家庭分组;国内国际与资本流动;所有制与企业类型,自然实验与制度冲击;横断面梯度;时序与领先滞后,843,195,155-s006,155-s008,02_markdown_articles/155_2020-07-01_变局之中开新局.md,aead16855df79a84d726c903e2928282f57531d72e325acad61e49ed6885d279
155-s008,155,变局之中开新局,2020-07-01,财政、疫情及宏观应对,8,2、中小企业与中低收入群体的困局,疫情冲击与宏观应对,疫情冲击与宏观应对;产能库存与工业周期;股票与资本市场;房地产与城市化;消费收入与就业;产业升级与制造业;贸易与全球经济;通胀与价格,国际与历史对标;总量—结构拆分,收入年龄与家庭分组;国内国际与资本流动;所有制与企业类型,自然实验与制度冲击;横断面梯度;时序与领先滞后,932,198,155-s007,155-s009,02_markdown_articles/155_2020-07-01_变局之中开新局.md,bb8dc0865a7e93a90102bbbb7dae4c908badfed0bbb28b7559e024be2621b76a
155-s009,155,变局之中开新局,2020-07-01,财政、疫情及宏观应对,9,2、中小企业与中低收入群体的困局,疫情冲击与宏观应对,疫情冲击与宏观应对;产能库存与工业周期;股票与资本市场;房地产与城市化;消费收入与就业;产业升级与制造业;贸易与全球经济;通胀与价格,国际与历史对标;总量—结构拆分,收入年龄与家庭分组;国内国际与资本流动;所有制与企业类型,自然实验与制度冲击;横断面梯度;时序与领先滞后,444,200,155-s008,155-s010,02_markdown_articles/155_2020-07-01_变局之中开新局.md,fab9dd69c4a97d0092df84329ccd205b489b2f8b4cd738eba16a7e038d53aeae
155-s010,155,变局之中开新局,2020-07-01,财政、疫情及宏观应对,10,3、长期增长趋势的变化,疫情冲击与宏观应对,疫情冲击与宏观应对;产能库存与工业周期;股票与资本市场;房地产与城市化;消费收入与就业;产业升级与制造业;贸易与全球经济;通胀与价格,国际与历史对标;总量—结构拆分,收入年龄与家庭分组;国内国际与资本流动;所有制与企业类型,自然实验与制度冲击;横断面梯度;时序与领先滞后,900,201,155-s009,155-s011,02_markdown_articles/155_2020-07-01_变局之中开新局.md,fcaa6f5e9b491511fd53ec0baa541661cee9620da8114561c2d86faf7ec89c86
155-s011,155,变局之中开新局,2020-07-01,财政、疫情及宏观应对,11,3、长期增长趋势的变化,疫情冲击与宏观应对,疫情冲击与宏观应对;产能库存与工业周期;股票与资本市场;房地产与城市化;消费收入与就业;产业升级与制造业;贸易与全球经济;通胀与价格,国际与历史对标;总量—结构拆分,收入年龄与家庭分组;国内国际与资本流动;所有制与企业类型,自然实验与制度冲击;横断面梯度;时序与领先滞后,421,212,155-s010,155-s012,02_markdown_articles/155_2020-07-01_变局之中开新局.md,f4b131708a8d92c1e8f9bc917823182b7caec8a2bf4110e26b3bb9b84b148eb9
155-s012,155,变局之中开新局,2020-07-01,财政、疫情及宏观应对,12,三、全球疫情、经济与市场恢复,疫情冲击与宏观应对,疫情冲击与宏观应对;产能库存与工业周期;股票与资本市场;房地产与城市化;消费收入与就业;产业升级与制造业;贸易与全球经济;通胀与价格,国际与历史对标;总量—结构拆分,收入年龄与家庭分组;国内国际与资本流动;所有制与企业类型,自然实验与制度冲击;横断面梯度;时序与领先滞后,1158,203,155-s011,,02_markdown_articles/155_2020-07-01_变局之中开新局.md,6d8dfa7065d3fe3ee795dbe59254356b98e6f968df9cfd5169d662610722756f
156-s001,156,后疫情时代的经济与市场,2020-07-09,财政、疫情及宏观应对,1,正文,疫情冲击与宏观应对,疫情冲击与宏观应对;消费收入与就业;房地产与城市化;股票与资本市场,总量—结构拆分,所有制与企业类型;收入年龄与家庭分组,自然实验与制度冲击,272,0,,156-s002,02_markdown_articles/156_2020-07-09_后疫情时代的经济与市场.md,5ae802aa8f9887f831df3ebe64ec1da6c7594d87a6c9cae32e9ba7b9065a6fd9
156-s002,156,后疫情时代的经济与市场,2020-07-09,财政、疫情及宏观应对,2,一、经济快速恢复的动能明显放缓,疫情冲击与宏观应对,疫情冲击与宏观应对;消费收入与就业;房地产与城市化;股票与资本市场,总量—结构拆分,所有制与企业类型;收入年龄与家庭分组,自然实验与制度冲击,998,205,156-s001,156-s003,02_markdown_articles/156_2020-07-09_后疫情时代的经济与市场.md,7c0df42efd0f934733df809d0418d958876bf4ce7d9ad2535cef2124d6b830c6
156-s003,156,后疫情时代的经济与市场,2020-07-09,财政、疫情及宏观应对,3,一、经济快速恢复的动能明显放缓,疫情冲击与宏观应对,疫情冲击与宏观应对;消费收入与就业;房地产与城市化;股票与资本市场,总量—结构拆分,所有制与企业类型;收入年龄与家庭分组,自然实验与制度冲击,313,214,156-s002,156-s004,02_markdown_articles/156_2020-07-09_后疫情时代的经济与市场.md,aeecf8acd68db765899f9292d1d1455db1434af0d45839f00ab172207ac0ee38
156-s004,156,后疫情时代的经济与市场,2020-07-09,财政、疫情及宏观应对,4,二、结构性的抑制因素逐步凸显,疫情冲击与宏观应对,疫情冲击与宏观应对;消费收入与就业;房地产与城市化;股票与资本市场,总量—结构拆分,所有制与企业类型;收入年龄与家庭分组,自然实验与制度冲击,338,199,156-s003,156-s005,02_markdown_articles/156_2020-07-09_后疫情时代的经济与市场.md,ee1e4ab000eb88584469ef893f853aa8c8e7edcf648e7141383108ff12a93981
156-s005,156,后疫情时代的经济与市场,2020-07-09,财政、疫情及宏观应对,5,二、结构性的抑制因素逐步凸显 > （一）商务社交和办公的线上化,疫情冲击与宏观应对,疫情冲击与宏观应对;消费收入与就业;房地产与城市化;股票与资本市场,总量—结构拆分,所有制与企业类型;收入年龄与家庭分组,自然实验与制度冲击,903,196,156-s004,156-s006,02_markdown_articles/156_2020-07-09_后疫情时代的经济与市场.md,b52ba35939849797b9bbc5149abeceb32ba65710b7edcb547b2781826f941ec1
156-s006,156,后疫情时代的经济与市场,2020-07-09,财政、疫情及宏观应对,6,二、结构性的抑制因素逐步凸显 > （二）中小企业与中低收入群体的困局,疫情冲击与宏观应对,疫情冲击与宏观应对;消费收入与就业;房地产与城市化;股票与资本市场,总量—结构拆分,所有制与企业类型;收入年龄与家庭分组,自然实验与制度冲击,690,212,156-s005,156-s007,02_markdown_articles/156_2020-07-09_后疫情时代的经济与市场.md,6189534d9e91bcec4cd26e6030de0e9017f7076eb1bcda9ae1fca17aec2587b4
